author,nc_state,paper_count,topic_assignments,num_topics,shannon_entropy,normalized_shannon,blau_index,hhi,rao_stirling
"Choe, Kisurb",False,1,4,4,1.3862943611198906,1.0,0.75,0.25,0.4867686839651754
"Thomas, Anna",False,1,4,4,1.3862943611198906,1.0,0.75,0.25,0.4867686839651754
"Brawner, Jeremy",False,1,7,7,1.945910149055313,0.9999999999999999,0.8571428571428572,0.14285714285714285,0.4394585115725572
"Hudson, Owen",False,1,7,7,1.945910149055313,0.9999999999999999,0.8571428571428572,0.14285714285714285,0.4394585115725572
"Messina, Charlie",False,1,7,7,1.945910149055313,0.9999999999999999,0.8571428571428572,0.14285714285714285,0.4394585115725572
"Resende Jr, Marcio F. R.",False,1,7,7,1.945910149055313,0.9999999999999999,0.8571428571428572,0.14285714285714285,0.4394585115725572
"Crawford, Kerri M.",False,1,9,9,2.1972245773362196,1.0,0.8888888888888888,0.1111111111111111,0.4371579100658919
"Bello-Bello, Elohim",False,1,11,11,2.3978952727983707,1.0,0.9090909090909091,0.09090909090909091,0.4317086208482705
"Olalde-Portugal, Victor",False,1,11,11,2.3978952727983707,1.0,0.9090909090909091,0.09090909090909091,0.4317086208482705
"Rosario Ramirez-Flores, M.",False,1,11,11,2.3978952727983707,1.0,0.9090909090909091,0.09090909090909091,0.4317086208482705
"D′Ambrosio, Damon A",False,1,20,20,2.995732273553991,1.0,0.95,0.05000000000000002,0.3981476700203662
"Head, Graham P",False,1,20,20,2.995732273553991,1.0,0.95,0.05000000000000002,0.3981476700203662
"Yorke, Benjamin T",False,1,20,20,2.995732273553991,1.0,0.95,0.05000000000000002,0.3981476700203662
"Adams, Mike L.",False,1,9,9,2.1972245773362196,1.0,0.8888888888888888,0.1111111111111111,0.3927782220335462
"Owen, Micheal D.K.",False,1,33,33,3.4965075614664802,1.0,0.9696969696969697,0.03030303030303031,0.3842233796135648
"Carretero-Paulet, Lorenzo",False,1,35,35,3.5553480614894135,1.0,0.9714285714285714,0.028571428571428567,0.3835770198483077
"Chang, Jiyang",False,1,35,35,3.5553480614894135,1.0,0.9714285714285714,0.028571428571428567,0.3835770198483077
"Garcia-Llanos, Armando",False,1,35,35,3.5553480614894135,1.0,0.9714285714285714,0.028571428571428567,0.3835770198483077
"Ma, Xiao",False,1,35,35,3.5553480614894135,1.0,0.9714285714285714,0.028571428571428567,0.3835770198483077
"Marczuk-Rojas, Juan Pablo",False,1,35,35,3.5553480614894135,1.0,0.9714285714285714,0.028571428571428567,0.3835770198483077
"Peer, Yves",False,1,35,35,3.5553480614894135,1.0,0.9714285714285714,0.028571428571428567,0.3835770198483077
"Waterman, Carrie",False,1,35,35,3.5553480614894135,1.0,0.9714285714285714,0.028571428571428567,0.3835770198483077
"Dong, Xinnian",False,1,34,34,3.526360524616162,1.0000000000000002,0.9705882352941176,0.029411764705882353,0.38310224331984266
"Kuehn, Meta J.",False,1,34,34,3.526360524616162,1.0000000000000002,0.9705882352941176,0.029411764705882353,0.38310224331984266
"McMillan, Hannah M.",False,1,34,34,3.526360524616162,1.0000000000000002,0.9705882352941176,0.029411764705882353,0.38310224331984266
"Gage, Karla L.",False,1,52,52,3.951243718581428,1.0000000000000002,0.9807692307692307,0.019230769230769232,0.3741841720101484
"Gibson, David J.",False,1,52,52,3.951243718581428,1.0000000000000002,0.9807692307692307,0.019230769230769232,0.3741841720101484
"Matthews, Joseph L.",False,1,52,52,3.951243718581428,1.0000000000000002,0.9807692307692307,0.019230769230769232,0.3741841720101484
"Ren, Zhe",False,1,52,52,3.951243718581428,1.0000000000000002,0.9807692307692307,0.019230769230769232,0.3741841720101484
"Shaw, David R.",False,1,52,52,3.951243718581428,1.0000000000000002,0.9807692307692307,0.019230769230769232,0.3741841720101484
"Weller, Stephen C.",False,1,52,52,3.951243718581428,1.0000000000000002,0.9807692307692307,0.019230769230769232,0.3741841720101484
"Wilson, Robert G.",False,1,52,52,3.951243718581428,1.0000000000000002,0.9807692307692307,0.019230769230769232,0.3741841720101484
"Kumar, Sunil",False,1,47,47,3.850147601710058,0.9999999999999999,0.9787234042553191,0.021276595744680847,0.3737469458393916
"Shukunobe, Makiko",True,1,47,47,3.850147601710058,0.9999999999999999,0.9787234042553191,0.021276595744680847,0.3737469458393916
"Argueso, Cristiana T.",False,1,58,58,4.060443010546419,1.0,0.9827586206896551,0.017241379310344827,0.3681535718659533
"Greenlee, Vanessa R.",False,1,58,58,4.060443010546419,1.0,0.9827586206896551,0.017241379310344827,0.3681535718659533
"Law, Julie A.",False,1,58,58,4.060443010546419,1.0,0.9827586206896551,0.017241379310344827,0.3681535718659533
"Marshall-Colón, Amy",False,1,58,58,4.060443010546419,1.0,0.9827586206896551,0.017241379310344827,0.3681535718659533
"O'Lexy, Ruby",False,1,58,58,4.060443010546419,1.0,0.9827586206896551,0.017241379310344827,0.3681535718659533
"Peck, Scott C.",False,1,58,58,4.060443010546419,1.0,0.9827586206896551,0.017241379310344827,0.3681535718659533
"Schmitz, Robert J.",False,1,58,58,4.060443010546419,1.0,0.9827586206896551,0.017241379310344827,0.3681535718659533
"Stern, David",False,1,58,58,4.060443010546419,1.0,0.9827586206896551,0.017241379310344827,0.3681535718659533
"Varagona, Marguerite J.",False,1,58,58,4.060443010546419,1.0,0.9827586206896551,0.017241379310344827,0.3681535718659533
"Hernández, Ricardo",False,1,62,62,4.127134385045091,0.9999999999999998,0.9838709677419355,0.016129032258064512,0.36651251580843874
"Kizer, Jon",False,1,62,62,4.127134385045091,0.9999999999999998,0.9838709677419355,0.016129032258064512,0.36651251580843874
"Rojas‐Pierce, Marcela",False,1,62,62,4.127134385045091,0.9999999999999998,0.9838709677419355,0.016129032258064512,0.36651251580843874
"Sponsel, Nicholas",False,1,62,62,4.127134385045091,0.9999999999999998,0.9838709677419355,0.016129032258064512,0.36651251580843874
"Chen, Sixue",False,2,61,58,4.042695452970693,0.9956291573284912,0.9819940876108573,0.018005912389142703,0.36635244831765973
"D'Ambrosio, Damon A",False,3,41,16,2.715124828822068,0.9792742814840234,0.9315883402736467,0.06841165972635335,0.3643248413120868
"Song, Liang",False,2,125,68,4.196163508631631,0.9944675544694849,0.984704,0.015295999999999997,0.36213402662619376
"Mason, Grace Alex",False,2,98,59,4.033278906388166,0.9891457679723574,0.9816743023740109,0.01832569762598917,0.3619876982432677
"Friesner, Joanna",False,4,128,64,4.074470888446533,0.979703157501377,0.9818115234375,0.0181884765625,0.36173910572310586
"Dinneny, José R.",False,3,125,64,4.080640341523816,0.9811865973946426,0.982016,0.017984,0.3613984279930541
"Hossain, Tasmin",True,4,228,67,4.194462884914434,0.9975670672264234,0.9847645429362881,0.015235457063711913,0.3609337006160604
"Cabrera, Miguel",False,5,229,67,4.193305943472089,0.9972919124060665,0.9847256917297534,0.015274308270246558,0.3608240027201627
"Thapa, Resham",True,10,390,67,4.190047349512602,0.9965169225900549,0.984628533859303,0.015371466140696906,0.36043930040501304
"Gilleskie, Gary",True,3,80,67,4.137131995600728,0.9839320897136059,0.9825,0.017500000000000005,0.3604045938902022
"Pancorbo, Jennifer",True,3,80,67,4.137131995600728,0.9839320897136059,0.9825,0.017500000000000005,0.3604045938902022
"Meisel, Samantha",False,2,83,67,4.151603140592765,0.9873737550865511,0.983306720859341,0.016693279140659028,0.36040373138079074
"Brown-Guedira, G.",False,6,174,67,4.171154836888314,0.9920237255042178,0.9840137402563086,0.01598625974369137,0.3603527023975563
"Schomberg, Harry H.",False,9,416,67,4.18841351762458,0.9961283491470196,0.984583025147929,0.015416974852071004,0.36024204711543273
"Minzoni, Arianna",True,2,77,67,4.163767193136817,0.9902667257850404,0.9836397368864901,0.016360263113509868,0.36000838440653404
"Ranieri, Pietro",False,2,89,66,4.130380523600032,0.9858522427082563,0.9829566973866936,0.0170433026133064,0.3599472625904431
"Wapshott-Stehli, Hannah L.",False,3,171,67,4.185319726819871,0.9953925543851286,0.9845080537601313,0.015491946239868678,0.3596624348274775
"Gabilondo, Eric",True,2,74,67,4.172929140125261,0.9924457071798257,0.9839298758217677,0.016070124178232288,0.3596146859141141
"Newell, Ryan",True,2,74,67,4.172929140125261,0.9924457071798257,0.9839298758217677,0.016070124178232288,0.3596146859141141
"Baure, George",False,3,161,67,4.184265421960161,0.9951418095732849,0.9844527603101733,0.015547239689826782,0.3593630378003736
"Bellcase, Leah",True,3,161,67,4.184265421960161,0.9951418095732849,0.9844527603101733,0.015547239689826782,0.3593630378003736
"BenDor, Todd K.",False,3,161,67,4.184265421960161,0.9951418095732849,0.9844527603101733,0.015547239689826782,0.3593630378003736
"Carter, David",True,3,161,67,4.184265421960161,0.9951418095732849,0.9844527603101733,0.015547239689826782,0.3593630378003736
"Cook, Rachel",True,3,161,67,4.184265421960161,0.9951418095732849,0.9844527603101733,0.015547239689826782,0.3593630378003736
"Hartley, Damon S.",False,3,161,67,4.184265421960161,0.9951418095732849,0.9844527603101733,0.015547239689826782,0.3593630378003736
"Khodaparast, Seyed Akbar",False,3,161,67,4.184265421960161,0.9951418095732849,0.9844527603101733,0.015547239689826782,0.3593630378003736
"Poonam, Aditi Dey",False,3,161,67,4.184265421960161,0.9951418095732849,0.9844527603101733,0.015547239689826782,0.3593630378003736
"Reinke, Petra",False,3,161,67,4.184265421960161,0.9951418095732849,0.9844527603101733,0.015547239689826782,0.3593630378003736
"Steffenson, Brian J.",False,3,161,67,4.184265421960161,0.9951418095732849,0.9844527603101733,0.015547239689826782,0.3593630378003736
"Strahm, Brian",False,3,161,67,4.184265421960161,0.9951418095732849,0.9844527603101733,0.015547239689826782,0.3593630378003736
"Wende, Kristian",False,3,161,67,4.184265421960161,0.9951418095732849,0.9844527603101733,0.015547239689826782,0.3593630378003736
"Butoto, Eric N.",False,2,74,67,4.172929140125261,0.9924457071798257,0.9839298758217677,0.01607012417823229,0.35928382435813755
"Mazzeo, Aaron",False,2,95,67,4.145284869375732,0.9858710837169735,0.9832686980609419,0.01673130193905817,0.35922846357159866
"Carbonell, Ruben G.",False,2,89,67,4.145956864736211,0.9860309040466166,0.9832091907587426,0.016790809241257414,0.3591150351980468
"He, Weilong",True,4,195,67,4.169715547055917,0.991681419903623,0.9840368178829717,0.015963182117028275,0.359028794222948
"Frohock, Bram H.",False,3,136,67,4.1054342180969705,0.9763934227115103,0.9822664359861591,0.017733564013840835,0.35902686576122267
"Hövener, Jan-Bernd",False,3,74,67,4.172929140125261,0.9924457071798257,0.9839298758217677,0.016070124178232288,0.35895512372438443
"Kidd, Bryce",False,3,74,67,4.172929140125261,0.9924457071798257,0.9839298758217677,0.016070124178232288,0.35895512372438443
"Jones, Chris M.",False,4,207,67,4.168545706172146,0.9914031972153874,0.984106980326262,0.01589301967373801,0.3587034287048719
"Ritola, Kimberly",False,3,144,67,4.192194221493521,0.9970275121087793,0.9846643518518519,0.01533564814814815,0.35868842817906177
"Yencho, George Craig",False,4,90,67,4.099023498598333,0.9748687644120967,0.9812345679012345,0.018765432098765432,0.35851794150351046
"Corbett, Tommy",False,4,213,67,4.1720708968129046,0.9922415915904012,0.9842403403204831,0.015759659679516848,0.3585155543408314
"Bradeško, Andraž",False,2,72,67,4.180395677271619,0.9942214700767197,0.9841820987654321,0.015817901234567902,0.35831391704714144
"Fulanović, Lovro",False,2,72,67,4.180395677271619,0.9942214700767197,0.9841820987654321,0.015817901234567902,0.35831391704714144
"Henriques, Alexandra",True,2,72,67,4.180395677271619,0.9942214700767197,0.9841820987654321,0.015817901234567902,0.35831391704714144
"Otoničar, Mojca",False,2,72,67,4.180395677271619,0.9942214700767197,0.9841820987654321,0.015817901234567902,0.35831391704714144
"Orndorff, Paul E.",False,3,168,67,4.184641554634785,0.9952312650242945,0.9844812925170068,0.015518707482993195,0.35777907527033725
"Naeve, Seth",False,3,105,67,4.142287188156716,0.9851581466510888,0.9832199546485261,0.016780045351473923,0.3577563681749998
"Wells, Randy",True,3,146,65,4.135652495588259,0.9907208479225871,0.9834865828485645,0.016513417151435537,0.35765139982505123
"Kandel, Hans",False,2,103,67,4.150198920265402,0.9870397900492767,0.9835045715901592,0.016495428409840703,0.35763865997622357
"Assmann, Sarah M.",False,3,88,63,4.077557187526368,0.9841719994169055,0.9819214876033058,0.018078512396694214,0.3576046539118512
"Gaydos, Devon A.",False,3,148,67,4.164252447617043,0.9903821336219863,0.9839298758217677,0.01607012417823229,0.35738745156847385
"Kilgore, Ryan E.",False,2,68,67,4.199121023394934,0.9986749100349602,0.9848615916955017,0.015138408304498271,0.35738084191218744
"Esteves, G.",False,3,137,67,4.20019735130487,0.9989308925781245,0.9849219457616282,0.015078054238371778,0.35734167148333507
"Yan, Liuling",False,2,69,67,4.193924059347406,0.9974389186039669,0.9846670867464818,0.015332913253518165,0.3572179076357185
"Alam, Rejbana",False,1,8,8,2.0794415416798357,1.0,0.875,0.125,0.35700097120216095
"Baltazar, Miriam D.",False,1,8,8,2.0794415416798357,1.0,0.875,0.125,0.35700097120216095
"Hummel, Maureen",False,1,8,8,2.0794415416798357,1.0,0.875,0.125,0.35700097120216095
"Ignacio, John Carlos I.",False,1,8,8,2.0794415416798357,1.0,0.875,0.125,0.35700097120216095
"Ismail, Abdelbagi M.",False,1,8,8,2.0794415416798357,1.0,0.875,0.125,0.35700097120216095
"Jia, Zhenyu",False,1,8,8,2.0794415416798357,1.0,0.875,0.125,0.35700097120216095
"Septiningsih, Endang M.",False,1,8,8,2.0794415416798357,1.0,0.875,0.125,0.35700097120216095
"Yeung, Elaine",False,1,8,8,2.0794415416798357,1.0,0.875,0.125,0.35700097120216095
"Bao, Hanxi",False,2,33,32,3.4544986414325445,0.9967576117504786,0.967860422405877,0.03213957759412305,0.3569760349949467
"Peng, Wenbo",False,2,33,32,3.4544986414325445,0.9967576117504786,0.967860422405877,0.03213957759412305,0.3569760349949467
"Tong, Zhaohui",False,2,33,32,3.4544986414325445,0.9967576117504786,0.967860422405877,0.03213957759412305,0.3569760349949467
"Wang, Yigui",False,2,33,32,3.4544986414325445,0.9967576117504786,0.967860422405877,0.03213957759412305,0.3569760349949467
"Xiao, Dequan",False,2,33,32,3.4544986414325445,0.9967576117504786,0.967860422405877,0.03213957759412305,0.3569760349949467
"Graham, Benjamin P.",False,1,52,52,3.951243718581428,1.0000000000000002,0.9807692307692307,0.019230769230769232,0.3568890084370824
"Avula, R. Y.",False,1,47,47,3.850147601710058,0.9999999999999999,0.9787234042553191,0.021276595744680847,0.3567243988052906
"Pecota, K. V.",False,1,47,47,3.850147601710058,0.9999999999999999,0.9787234042553191,0.021276595744680847,0.3567243988052906
"Truong, V. D.",False,1,47,47,3.850147601710058,0.9999999999999999,0.9787234042553191,0.021276595744680847,0.3567243988052906
"Kleinjan, Jonathan",False,2,69,67,4.193924059347406,0.9974389186039669,0.9846670867464818,0.015332913253518165,0.3565099606280462
"Lindsey, Laura",False,2,69,67,4.193924059347406,0.9974389186039669,0.9846670867464818,0.015332913253518165,0.3565099606280462
"Ross, Jeremy",False,2,69,67,4.193924059347406,0.9974389186039669,0.9846670867464818,0.015332913253518165,0.3565099606280462
"Razzokov, Jamoliddin",False,2,119,67,4.173347805899477,0.9925452782572179,0.9842525245392275,0.015747475460772542,0.35648401608382596
"Osmond, Deanna",True,4,123,67,4.1314688116511595,0.9825852174301358,0.9828805605129222,0.0171194394870778,0.35620380943012947
"Akdemir, Kerem Ziya",True,5,255,67,4.172214161555379,0.9922756641744026,0.9840830449826989,0.01591695501730104,0.356172711696793
"Ibrahim, Amir M. H.",False,8,107,67,4.105939546464857,0.9765136047113919,0.9817451305790899,0.01825486942091012,0.3561709159157619
"Bandow, Julia E.",False,1,47,47,3.850147601710058,0.9999999999999999,0.9787234042553191,0.021276595744680844,0.35614897845367105
"Munoz-Carpena, Rafael",False,3,121,67,4.138194439858269,0.9841847703144758,0.9831295676524827,0.016870432347517245,0.35614554886866306
"Gaskin, Julia",False,5,268,67,4.204692619390965,0.9999999999999998,0.9850746268656716,0.01492537313432836,0.3560844840568518
"Tully, Katherine L.",False,4,268,67,4.204692619390965,0.9999999999999998,0.9850746268656716,0.01492537313432836,0.3560844840568518
"Cabrera, Miguel L.",False,3,134,67,4.204692619390965,0.9999999999999998,0.9850746268656716,0.01492537313432836,0.3560844840568518
"D'Ambrosio, Damon A.",False,3,201,67,4.204692619390965,0.9999999999999998,0.9850746268656716,0.01492537313432836,0.3560844840568518
"Dann, Carson",False,3,201,67,4.204692619390965,0.9999999999999998,0.9850746268656716,0.01492537313432836,0.3560844840568518
"Gerlach, Robin",False,3,201,67,4.204692619390965,0.9999999999999998,0.9850746268656716,0.01492537313432836,0.3560844840568518
"Gosavi, Noopur S.",False,3,201,67,4.204692619390965,0.9999999999999998,0.9850746268656716,0.01492537313432836,0.3560844840568518
"Acharya, R.",False,2,134,67,4.204692619390965,0.9999999999999998,0.9850746268656716,0.01492537313432836,0.3560844840568518
"Badylak, S.",False,2,67,67,4.204692619390965,0.9999999999999998,0.9850746268656716,0.01492537313432836,0.3560844840568518
"Bedoya, Ricardo",False,2,67,67,4.204692619390965,0.9999999999999998,0.9850746268656716,0.01492537313432836,0.3560844840568518
"Bhavani, Sridhar",False,2,134,67,4.204692619390965,0.9999999999999998,0.9850746268656716,0.01492537313432836,0.3560844840568518
"Cambron, S.",False,2,134,67,4.204692619390965,0.9999999999999998,0.9850746268656716,0.01492537313432836,0.3560844840568518
"Case, Austin J.",False,2,134,67,4.204692619390965,0.9999999999999998,0.9850746268656716,0.01492537313432836,0.3560844840568518
"Coetzee, Vicky",False,2,134,67,4.204692619390965,0.9999999999999998,0.9850746268656716,0.01492537313432836,0.3560844840568518
"Costine, Anna",False,2,134,67,4.204692619390965,0.9999999999999998,0.9850746268656716,0.01492537313432836,0.3560844840568518
"Davis, Amy J. S.",False,2,67,67,4.204692619390965,0.9999999999999998,0.9850746268656716,0.01492537313432836,0.3560844840568518
