Name,degree,weightedDegree,betweenness,closeness,eigenvector,community
Ivana Paola Azuaje Villasmil,8.0,8.0,0.0,0.2544009970400374,0.0032357055428899597,735
Keren Alicia Vivas Medina,8.0,8.0,0.0,0.2544009970400374,0.0032357055428899597,735
Ramon Eduardo Vera Vera,8.0,8.0,0.0,0.2544009970400374,0.0032357055428899597,735
Ian Williamson,5.0,5.0,0.0,0.24567474048442905,0.006383637546687881,840
Leigh Samsa,5.0,5.0,0.0,0.24567474048442905,0.006383637546687881,840
Joshua D. Starmer,5.0,5.0,0.0,0.24567474048442905,0.006383637546687881,840
Joseph Burclaff,7.0,7.0,0.0,0.24578567128236004,0.009445876043525283,840
Amanda Ziegler,7.0,7.0,0.0,0.24578567128236004,0.009445876043525283,840
Anthony Blikslager,7.0,7.0,0.0,0.24578567128236004,0.009445876043525283,840
Sharda Pandit,4.0,4.0,0.0,0.20919805277991288,0.0012134852281919597,25
Sandeepkumar Palvai,4.0,4.0,0.0,0.20919805277991288,0.0012134852281919597,25
Glenn Cruse,1.0,1.0,0.0,0.19829993928354583,0.000170073592478585,1280
Le Chen,1.0,1.0,0.0,0.21458607095926413,0.00017887340373172356,927
Perver Baran,6.0,9.0,313.2259008749109,0.21652081675948023,0.0003481802551356755,479
William Smith,3.0,3.0,0.0,0.19452054794520549,0.00014336398771003928,479
Makenna Avakian,1.0,1.0,0.0,0.2498087807862934,0.0008468675998807444,879
Sophia Kathariou,10.0,12.0,2997.4949932941254,0.27103734439834026,0.0029129360774655215,897
Urvi Shah,4.0,6.0,145.13923225844766,0.23133588326958493,0.00042281636163970024,897
Michelle Balbin,4.0,4.0,0.0,0.21180285343709468,0.00023781711533962877,927
Lauren Nichols,10.0,12.0,559.959384412708,0.24738675958188153,0.0006330032861893508,927
Mahmoud Shehata,5.0,11.0,995.0699876687648,0.27162341982701266,0.002430256021349694,185
Lucie Guertault,1.0,1.0,0.0,0.263514603840568,0.00159347694498447,897
Claudio Hidalgo Cantabrana,7.0,15.0,1.45,0.2367009711552399,0.0096528792976493,1685
Lokesh K. Narayanan,8.0,17.0,6.833333333333334,0.20749682337992376,0.0005249488128501515,735
Adam Ortmeier,2.0,3.0,0.0,0.5238095238095238,5.138160449226363e-9,1263
Gianmarco Pinton,5.0,6.0,0.6666666666666666,0.22178459866902078,0.0015528203333389666,1556
Ali Onder Biliroglu,16.0,46.0,14.483333333333334,0.2221164309031556,0.00276294143930687,1556
Yalcin Yamaner,16.0,103.0,23.784193584193584,0.2221768707482993,0.0035250642322588207,1556
Joseph DeCarolis,6.0,7.0,2.0,0.17476455479452055,0.0000084543429874039,979
Soolyeon Cho,5.0,5.0,0.0,0.1747458533975388,0.000008157404703924408,979
Hadi Eshraghi,5.0,5.0,0.0,0.1747458533975388,0.000008157404703924408,979
Anderson de Queiroz,5.0,5.0,0.0,0.1747458533975388,0.000008157404703924408,979
Monica Ann Dorning,9.0,17.0,2.2261904761904763,0.1946596733818095,0.00031197630563651116,479
Jennifer Anna Maria Koch,8.0,10.0,0.7595238095238095,0.19463647199046483,0.00027739311781385364,479
Jordan Smith,12.0,16.0,259.2754875418983,0.2166932059447983,0.000536329293938167,479
Nikki Inglis,3.0,3.0,0.0,0.19452054794520549,0.00021520315401908995,479
Natalie Chazal,3.0,5.0,0.0,0.2635996771589992,0.0019158585773963632,897
Sungjin Cho,2.0,2.0,0.0,0.2498470012239902,0.0010090745691803918,879
Yuxuan Liu,14.0,19.0,2.333333333333333,0.2550765385816932,0.007059056620906797,1470
Shuang Wu,10.0,11.0,1323.238960391214,0.27234823215476983,0.009571728216943161,1470
Jee Kim,5.0,17.0,2.5,0.19839630664560806,0.00023629752693378174,1280
Sean Aiton,2.0,2.0,0.0,0.19832402234636873,0.0001808322169552378,1280
Advay Pawar,5.0,8.0,0.0,0.2074177568906389,0.0007072658492154409,735
Bruce Anderson,10.0,21.0,338.15909542514305,0.23902224824355972,0.002152031084666732,735
Behnam Pourdeyhimi,10.0,21.0,338.15909542514305,0.23902224824355972,0.002152031084666732,735
Matthew Fisher,14.0,23.0,1847.359290671878,0.2449377531123444,0.004116856872663761,735
Tavila Sharmin,5.0,6.0,0.0,0.2307474918750883,0.0008428104139860014,735
Alexandra Crawley,14.0,27.0,295.97363833776177,0.2446441947565543,0.012516658354035424,1685
Sarah O'Flaherty,19.0,48.0,312.5222996423652,0.23982963724482304,0.014516164050287512,1685
Daniel Monte,2.0,2.0,0.0,0.20855683269476372,0.00044219614712338255,927
Arjun Kafle,3.0,3.0,0.0,0.22731069042316257,0.000253684267768699,1405
Summi Dutta,3.0,3.0,0.0,0.22731069042316257,0.000253684267768699,1405
Kurt Michael Selle,12.0,25.0,314.88636856619456,0.24457091508162349,0.011766943854890454,1685
Ahmed Abdelshafy Mahmoud Gomaa,7.0,12.0,0.75,0.24438790781203232,0.009348128761904979,1685
Ryan Thomas Leenay,6.0,6.0,0.0,0.24435133921891367,0.008880125774641182,1685
Rebecca A. Slotkowski,6.0,6.0,0.0,0.24435133921891367,0.008880125774641182,1685
Roma N. Agrawal,6.0,6.0,0.0,0.24435133921891367,0.008880125774641182,1685
Natalie M. Clark,10.0,21.0,126.72121308797392,0.2750547414519117,0.018027903547843647,1221
Chien-Yuan Lin,17.0,37.0,62.81787800026078,0.2701853077432164,0.10725984968341189,1221
Hsi-Chuan Chen,20.0,42.0,154.15343825219387,0.27871650452295615,0.11922483879733982,1221
Stephen Szalma,2.0,2.0,0.0,0.22903225806451613,0.0007192655037992512,1405
Randall Wisser,4.0,6.0,275.6318957405386,0.24938912645082467,0.001207545830568651,1405
Anton Jansson,1.0,1.0,0.0,0.2498087807862934,0.0008468675998807444,879
Sean Christian Webb,3.0,8.0,0.5,0.19834811125956517,0.00018671125045732314,1280
Sanjay Shah,1.0,1.0,0.0,0.19519483624193162,0.0006435933959511837,735
William Stewart,3.0,9.0,0.0,0.19834811125956517,0.00018711959594970687,1280
Adam Fisher,7.0,14.0,83.65072806264764,0.274453781512605,0.014901428341123223,1221
Allison Barnes,9.0,10.0,371.44555705621724,0.2331857775239183,0.008548807933211855,1221
Josh Strable,2.0,2.0,0.0,0.20407398150462383,0.0007318771120730726,1221
Belinda Akpa,2.0,2.0,0.0,0.22067567567567567,0.0012361493547889484,1221
Charles Hodgens,2.0,2.0,0.0,0.22067567567567567,0.0012361493547889484,1221
Max Gordon,10.0,13.0,3893.0058551547318,0.2842966573816156,0.014338185345318551,1405
Sebastiano Busato,8.0,9.0,1285.705659755304,0.27362600536193027,0.012055687454612983,1405
Alfredo Farjat,5.0,16.0,0.0,0.2610711430855316,0.007005327572897274,1405
Rongda Qu,7.0,7.0,0.0,0.2495797034999236,0.0036161626702282783,40
Roopa Yalamanchili,7.0,7.0,0.0,0.2495797034999236,0.0036161626702282783,40
Christophe La Hovary,10.0,10.0,4270.140770975592,0.2755653054336821,0.005272956435204802,40
Maria Fernanda Rodriguez-Welsh,7.0,7.0,0.0,0.2495797034999236,0.0036161626702282783,40
Denise M. Aslett,7.0,7.0,0.0,0.2495797034999236,0.0036161626702282783,40
Heike Inge Sederoff,23.0,24.0,15285.477506923413,0.2973415877640204,0.042504261179195695,40
Abhay Joijode,5.0,5.0,0.0,0.2074177568906389,0.0006170939499784262,735
Pierre Grondin,9.0,13.0,174.23152111706392,0.23898726767159373,0.002121500273919523,735
Mahmud Hasan,3.0,3.0,0.0,0.20736507936507936,0.00026411174092767385,735
Binil Starly,10.0,17.0,163.56037883054728,0.21155590102344862,0.0005508441797896573,735
James Reynolds,15.0,42.0,3029.922800979148,0.3081713530854878,0.020736999621069625,1556
Parvez Ahmmed,18.0,33.0,7177.390288562943,0.31010254462590203,0.022828551785144396,1556
Alireza Dirafzoon,10.0,15.0,91.13479682540687,0.27635809781688947,0.009564910873760046,1556
Penelope Perkins-Veazie,23.0,26.0,19159.72019612217,0.30079204273346843,0.012505315059863886,81
Lauren Redpath,11.0,13.0,775.5268454159458,0.27284878863826234,0.004087430141766964,81
Rishi Aryal,11.0,13.0,775.5268454159458,0.27284878863826234,0.004087430141766964,81
Nathan Lynch,7.0,7.0,0.0,0.24192592592592593,0.001369048803037136,81
Jessica Spencer,15.0,21.0,1225.2791249589268,0.2588365826596925,0.0028390131845777845,81
James Ballington,7.0,7.0,0.0,0.24192592592592593,0.0013690488030371358,81
Thomas Ranney,11.0,11.0,784.9288285228059,0.26411127284489727,0.0032041820334095246,81
Xiaonan Shi,3.0,8.0,65.84925868518155,0.23773475032755859,0.0005512846438915915,1440
Fang Wang,2.0,2.0,0.0,0.2522397281433426,0.0012459751036203884,879
Dean Hesterberg,6.0,6.0,0.0,0.25684177414281223,0.0019388155011131724,879
Cristiana Boi,5.0,5.0,0.0,0.23232323232323232,0.005449570282557788,840
McKenna Downey,4.0,4.0,0.0,0.24567474048442905,0.007753669914794267,840
Fatih Erden,5.0,5.0,0.0,0.25026819923371646,0.002352779706409587,1556
YeonYee Oh,11.0,24.0,3307.683515967391,0.273993288590604,0.003975105375383212,1556
Nasie Constantino,5.0,9.0,0.0,0.25026819923371646,0.002352779706409587,1556
Erdem Sennik,17.0,29.0,4094.920072545078,0.25871356147021546,0.006149870224540547,1556
Lydia Parks,3.0,3.0,0.0,0.2384289677325157,0.0012851130460154753,1470
Keke Wu,5.0,5.0,0.0,0.24593373493975904,0.002146295013523519,185
Cong Tu,6.0,8.0,0.9166666666666665,0.2459707787317367,0.0023084655539559,185
Yunpeng Qiu,11.0,15.0,14.444505494505494,0.24615616520952668,0.002763151666664507,185
Kent Burkey,8.0,10.0,5.742124542124543,0.24604489980412836,0.0024061239279878008,185
Tim Sit,6.0,6.0,0.0,0.23846378504672897,0.0019478169916128055,185
Christopher Gillespie,9.0,12.0,228.89728401669052,0.25639817867797143,0.003708863576160653,185
Jialin Hu,6.0,6.0,0.0,0.23846378504672897,0.0019478169916128055,185
Wei Shi,10.0,11.0,314.3115522488643,0.2564384422110553,0.0037555268453116518,185
Brooke Matusko,6.0,6.0,0.0,0.23846378504672897,0.0019478169916128055,185
Madison Horgan,8.0,12.0,350.6380230542349,0.27673275715980344,0.0028149443789243166,879
Hanan Hsain,5.0,12.0,150.405755154266,0.2765921409214092,0.002548913621044579,879
Jamie Breunig,4.0,6.0,0.3333333333333333,0.20919805277991288,0.0010540467424291215,25
You-Chen Lin,6.0,9.0,3.833333333333333,0.2092516658124039,0.0016777473430951738,25
Aaron Bell,1.0,1.0,0.0,0.2498087807862934,0.0008468675998807444,879
Roberto Garcia,3.0,5.0,0.0,0.24988523335883703,0.0010557749890908283,879
Yang Liu,3.0,3.0,0.0,0.24988523335883703,0.0010557749890908283,879
Wei Li,31.0,57.0,1573.1234638597457,0.2825748399377055,0.19082056059998775,1221
Marina J. Ramos-Pezzotti,3.0,3.0,0.0,0.24351327169698778,0.0022732358771056,1221
Tim Horn,4.0,5.0,1.9718628430393137,0.24398625429553264,0.0030843907674846234,1221
Greyson Hodges,3.0,5.0,0.0,0.19834811125956517,0.00021462604505630942,1280
Nancy Creamer,5.0,5.0,145.51876093446208,0.2619505935194097,0.003731982446866227,185
Alan Franzluebbers,6.0,6.0,48.86170078718733,0.259659723326443,0.004262279687368727,185
Perle Emilie Boyer,5.0,5.0,0.0,0.20165472956285502,0.00012081408134797181,927
Susan C. D'Costa,5.0,5.0,0.0,0.20165472956285502,0.00012081408134797181,927
Laura Edwards,5.0,5.0,0.0,0.20165472956285502,0.00012081408134797181,927
Emma Kristine Susick,5.0,5.0,0.0,0.20165472956285502,0.00012081408134797181,927
Luke Borst,13.0,31.0,17.158333333333335,0.20185414091470952,0.00028053995046550915,927
Carl Koch,8.0,11.0,0.0,0.25007656967840736,0.0013316793989360213,879
Douglas Irving,8.0,11.0,0.0,0.25007656967840736,0.0013316793989360213,879
Joseph Houston Dycus,8.0,8.0,0.0,0.25007656967840736,0.0013316793989360213,879
Joshua Harris,8.0,8.0,0.0,0.25007656967840736,0.0013316793989360213,879
Xiahan Sang,8.0,8.0,0.0,0.25007656967840736,0.0013316793989360213,879
Adedapo A. Oni,8.0,8.0,0.0,0.25007656967840736,0.0013316793989360213,879
Carrie Brinton,4.0,6.0,6.698796731667162,0.25302138208862723,0.0031804894797249034,185
Sushila Chaudhari,12.0,36.0,166.42654068136446,0.2729856235372785,0.010783342843781398,185
Christopher Gunter,15.0,61.0,1749.2119206455009,0.2799108673294481,0.011567653314981862,185
Frank Louws,30.0,104.0,22762.602706163485,0.3156165442597603,0.018042866994373432,185
Jonathan Schultheis,27.0,79.0,9554.141532397422,0.3025194516487588,0.0210016076247964,185
Stephen Smith,5.0,5.0,0.0,0.2546390145017932,0.005225501619586657,185
Nicholas T. Basinger,10.0,28.0,108.19156366417056,0.26535586610334744,0.008400441114186846,185
Michael Schwarz,5.0,5.0,0.0,0.26270913770913773,0.0065449825346012595,185
Cole Smith,5.0,5.0,0.0,0.26270913770913773,0.0065449825346012595,185
Wayne Mitchem,4.0,12.0,0.0,0.25663994970925663,0.005030011086666361,185
Stephen Ippolito,11.0,21.0,74.64348366975418,0.27621786197564274,0.011454201269602072,185
Colton Blankenship,11.0,21.0,74.64348366975418,0.27621786197564274,0.011454201269602072,185
Brock Dean,4.0,8.0,0.0,0.25623725090224386,0.00417034048151487,185
Zachary G. Taylor,4.0,8.0,0.0,0.25623725090224386,0.00417034048151487,185
Stephen L. Meyers,9.0,12.0,14.198742994370072,0.25904187817258884,0.008592097085380291,185
Erin Hestir,7.0,18.0,0.0,0.2547184526594915,0.0066706218984757225,185
Matthew Waldschmidt,7.0,7.0,0.0,0.2547184526594915,0.0066706218984757225,185
Cavell Brownie,7.0,13.0,0.0,0.2547184526594915,0.0066706218984757225,185
Avi Goldsmith,3.0,3.0,0.0,0.2550765385816932,0.0029624053254676164,185
Sydney Stine,4.0,4.0,0.0,0.2498470012239902,0.007566562358997331,840
David Probst,5.0,5.0,0.0,0.24567474048442905,0.0065259636602355816,840
Jack Twiddy,29.0,40.0,8727.7730770179,0.2994132746607994,0.029318650225777163,840
Spyridon Pavlidis,8.0,9.0,3.75,0.24578567128236004,0.008000572372478311,840
Mika Hatada,5.0,5.0,0.0,0.24567474048442905,0.0065259636602355816,840
Seth Dilday,11.0,12.0,5.791666666666665,0.6666666666666666,2.137203643660592e-8,1263
Nick Volya,4.0,4.0,0.0,0.55,8.053583330480802e-9,1263
Zheng Li,4.0,4.0,2235.3724581844813,0.2526299504950495,0.0011736051227411233,927
Bob Rose,5.0,6.0,1.5,0.23523480265053298,0.0011784424156193298,40
Paul Enriquez,4.0,4.0,0.0,0.2352009217917327,0.0011364025204587639,40
Gregory Buhrman,4.0,4.0,0.0,0.2352009217917327,0.0011364025204587639,40
Hayden Baer,4.0,4.0,0.0,0.2352009217917327,0.0011364025204587639,40
Seonghyun Park,5.0,5.0,0.0,0.2307474918750883,0.0008428104139860014,735
Seong-Min Cho,5.0,5.0,0.0,0.2307474918750883,0.0008428104139860014,735
Subhendu Jana,4.0,4.0,0.0,0.24992347719620447,0.0011204032271947282,879
Brandon Zoellner,7.0,11.0,1.8666666666666665,0.2500382789771857,0.0013725542245278987,879
Yu Jiang,5.0,5.0,0.0,0.24560084223191458,0.001980054901904372,185
Lin Zhang,5.0,5.0,0.0,0.24560084223191458,0.001980054901904372,185
Rich Zobel,5.0,5.0,0.0,0.24560084223191458,0.001980054901904372,185
Justin Baker,7.0,9.0,24270.0,0.26717931937172773,0.0032859691869358575,879
Nathan Schunk,5.0,5.0,0.0,0.2665252162559164,0.003273291298790985,879
Kirill Efimenko,3.0,3.0,0.0,0.2540052885363198,0.0010787076985478647,1470
Steven Zboray,3.0,3.0,0.0,0.2540052885363198,0.0010787076985478647,1470
Allie Guerra,1.0,1.0,0.0,0.2091176847227558,0.0008382974104020752,25
Toan Ho,1.0,1.0,0.0,0.2091176847227558,0.0008382974104020752,25
Qin Pan,4.0,4.0,0.0,0.2617826226354601,0.0023643489556114234,840
Nanfei He,14.0,16.0,10685.492229438958,0.2857392825896763,0.014977691589322873,840
Wei Gao,14.0,16.0,10685.492229438958,0.2857392825896763,0.014977691589322873,840
Jonathan Andrew Boltersdorf,4.0,4.0,0.0,0.24992347719620447,0.0011153195583360259,879
Veronica Augustyn,1.0,1.0,0.0,0.2498087807862934,0.0008468675998807444,879
Zhanhao Liang,2.0,2.0,0.0,0.20914446721311475,0.0009097893623242213,25
Yunlong Shi,1.0,1.0,0.0,0.2091176847227558,0.0008382974104020752,25
Berenice Camille Lemercier,1.0,3.0,0.0,0.2091176847227558,0.0008382974104020752,25
Rahima Benhabbour,3.0,3.0,0.0,0.20736507936507936,0.00027024772128604255,735
Terrika A. Ngobili,4.0,5.0,0.0,0.2509219422249539,0.006507306687659429,840
Ponni Theetharappan,4.0,4.0,0.0,0.2509219422249539,0.006507306687659429,840
Young Hwan Lee,7.0,17.0,37.76151045713127,0.25941223193010327,0.0016529840597783124,879
Yuan Xiong,5.0,5.0,0.0,0.2684530659214204,0.0026011321025058457,48
Sungjune Park,5.0,5.0,0.0,0.2684530659214204,0.0026011321025058457,48
Teng Su,14.0,18.0,4.742857142857143,0.25928866306764053,0.013730969249053086,840
Ke Huang,14.0,18.0,4.742857142857143,0.25928866306764053,0.013730969249053086,840
Junnan Tang,8.0,8.0,0.0,0.25904187817258884,0.010267950096578271,840
Tyler A. Allen,8.0,8.0,0.0,0.25904187817258884,0.010267950096578271,840
Claudia Alvarado Espino,3.0,3.0,0.0,0.20736507936507936,0.00027024772128604255,735
Kyle Mathews,10.0,10.0,0.0,0.2591240875912409,0.010953264990877698,840
Valery Scharf,10.0,10.0,0.0,0.2591240875912409,0.010953264990877698,840
Zhenhua Li,10.0,10.0,0.0,0.2591240875912409,0.010953264990877698,840
Jhon Cores,10.0,10.0,0.0,0.2591240875912409,0.010953264990877698,840
Phuong-Uyen Dinh,10.0,10.0,0.0,0.2591240875912409,0.010953264990877698,840
Kathryn Polkoff,5.0,5.0,0.0,0.2074177568906389,0.0002850060105401421,735
Jaewook Chung,5.0,5.0,0.0,0.2074177568906389,0.0002850060105401421,735
Pedro Huebner dos Reis,8.0,11.0,6.666666666666666,0.20749682337992376,0.0006842690110278913,735
Andrew Ratchford,5.0,7.0,0.6666666666666666,0.20922485586162717,0.0013466170962850262,25
Felix Castellano,7.0,9.0,1.2916666666666665,0.5945945945945946,1.2712142538629335e-8,1263
Emily Brown,7.0,9.0,1.2916666666666665,0.5945945945945946,1.2712142538629335e-8,1263
Hector Fajardo,4.0,4.0,0.0,0.273396952954964,0.0030014488377520234,879
Christopher Oates,4.0,4.0,0.0,0.273396952954964,0.0030014488377520234,879
Angela Harris,13.0,17.0,149.99368329737896,0.2680564674983585,0.0032526462277686873,897
Jeffrey Niedermeyer,7.0,7.0,0.0,0.26779271892423745,0.0027562746345625067,897
Francis Lajara De Los Reyes,14.0,14.0,2928.783705887852,0.29129504102747056,0.0114229893898665,40
Chris Osburn,3.0,3.0,0.0,0.2635996771589992,0.0018123052410134064,897
Julia Harrison,3.0,3.0,0.0,0.2635996771589992,0.0018123052410134064,897
Luke Shawn Thomas,4.0,4.0,0.0,0.2592474996031116,0.003651970305415452,897
Lujun Huang,11.0,11.0,0.0,0.27040900811392615,0.0036254764634277075,48
Guoqing Li,11.0,11.0,0.0,0.27040900811392615,0.0036254764634277075,48
Alper Gurarslan,11.0,11.0,0.0,0.27040900811392615,0.0036254764634277075,48
Ronny Kirste,11.0,11.0,0.0,0.27040900811392615,0.0036254764634277075,48
Wei Guo,11.0,11.0,0.0,0.27040900811392615,0.0036254764634277075,48
Ramon Collazo,11.0,11.0,0.0,0.27040900811392615,0.0036254764634277075,48
Zlatko Sitar,11.0,11.0,0.0,0.27040900811392615,0.0036254764634277075,48
Linyou Cao,11.0,11.0,0.0,0.27040900811392615,0.0036254764634277075,48
Yiling Yu,11.0,11.0,0.0,0.27040900811392615,0.0036254764634277075,48
Junjie Zhao,11.0,11.0,0.0,0.27040900811392615,0.0036254764634277075,48
Yanqi Ye,7.0,7.0,0.0,0.24608197709463533,0.0025059227125109346,1470
Guojun Chen,7.0,7.0,0.0,0.24608197709463533,0.0025059227125109346,1470
Jeana Hansel,7.0,9.0,0.0,0.24608197709463533,0.0025059227125109346,1470
Jessica Gluck,5.0,5.0,0.0,0.24727437916414294,0.006420485937412951,1280
Nasif Mahmood,5.0,5.0,0.0,0.24727437916414294,0.006420485937412951,1280
Philip Bradford,11.0,36.0,8184.1176557677845,0.25049854272127625,0.006698924650789632,1280
Mostakima Lubna,5.0,5.0,0.0,0.24727437916414294,0.006420485937412951,1280
Donald Freytes,16.0,18.0,9292.541255182177,0.2657445077298617,0.016484538998304796,840
Ana Gracioso Martins,8.0,9.0,4817.30243141809,0.26279369166398453,0.007371756653050349,1280
Tamoghna Saha,8.0,13.0,0.3333333333333333,0.2674856674856675,0.011608734416580047,840
Orlin Velev,8.0,13.0,0.3333333333333333,0.2674856674856675,0.011608734416580047,840
Atli Davidsson,8.0,8.0,0.0,0.6111111111111112,1.7967293020213653e-8,1263
Erica Curran,8.0,8.0,0.0,0.6111111111111112,1.7967293020213653e-8,1263
Xiao Jiang,3.0,3.0,0.0,0.2332857142857143,0.020151547226818334,1221
Hou-Min Chang,33.0,45.0,3697.1326222321272,0.28815952002823364,0.18887665542667934,1221
Michael Hyman,2.0,2.0,0.0,0.24912280701754386,0.001250112390166705,40
Xiang Qiu,1.0,1.0,0.0,0.2091176847227558,0.0008382974104020752,25
Alexander W. Eyre,7.0,14.0,265.4530874611061,0.24686318972033258,0.007648666800936427,1556
Joseph Ishak,3.0,3.0,0.0,0.23378668575518968,0.0008921604382665755,185
Nicholas Kruskamp,3.0,3.0,0.0,0.19452054794520549,0.00011812366524176842,479
Adam Terando,12.0,18.0,12155.453527774338,0.27049859201590193,0.002305975936198317,479
Jeremy Cole,8.0,12.0,398.6289293142126,0.288261253309797,0.011970519419379188,1556
Gabriella Dangler,4.0,4.0,0.0,0.28184328615809456,0.008391277837899634,1556
Henry Ssembatya,2.0,3.0,0.0,0.625,1.8108945575080797e-19,781
Katherine Anarde,5.0,5.0,0.0,0.2636848054254804,0.0020077424905345373,897
Nora Sauers,5.0,5.0,0.0,0.2636848054254804,0.0020077424905345373,897
Gabe Da Silva,5.0,5.0,0.0,0.2636848054254804,0.0020077424905345373,897
Jason Delborne,15.0,21.0,4239.244973081673,0.25887761572606216,0.0013435532876580841,927
Funda Ogut,7.0,8.0,383.3863930754354,0.2536896069597639,0.007249564267448607,1405
Yang Bian,5.0,10.0,44.73435939777329,0.2498470012239902,0.001778103088986985,1405
Quanzi Li (qli2@unity),17.0,29.0,126.9249748151412,0.2785738655748891,0.10652166012793989,1221
Ling Chuang,11.0,17.0,0.0,0.23557414887478362,0.07109354707253768,1221
Laurie Overton,11.0,13.0,1023.4198856242887,0.28404939989563405,0.0059634565007956174,1470
Jenna Kolbe,6.0,6.0,0.0,0.23853345018989192,0.002066272021589021,1470
Lauren Turrentine,6.0,6.0,0.0,0.23853345018989192,0.002066272021589021,1470
Delaney Fields,6.0,6.0,0.0,0.23853345018989192,0.002066272021589021,1470
Eddie Lauer,8.0,8.0,1165.3253349675153,0.24992347719620447,0.006655266886725308,1405
Jina Song,20.0,27.0,2398.542205053561,0.2897444996451384,0.1218256866374553,1221
Jim Holland,2.0,2.0,0.0,0.23055202597769306,0.0007946156955036441,1405
Christopher Smith,13.0,13.0,0.0,0.27838390726218887,0.09114468656806987,1221
Jennifer E. Schaff,2.0,2.0,0.0,0.2581818181818182,0.0019274679890920324,897
Piyum Khatibi,6.0,6.0,0.0,0.2263967835851934,0.037158251577446566,1221
Jonathan Michael Conway,6.0,6.0,0.0,0.2263967835851934,0.037158251577446566,1221
Thomas Nguyen,5.0,5.0,0.0,0.2739473242744506,0.013907058800476543,1221
Hongyu Wang,12.0,15.0,0.0,0.25499687695190504,0.005874605041317817,1470
Amir Zeighami,1.0,1.0,0.0,0.5555555555555556,1.094730414787174e-19,781
Kuncheng Song,3.0,3.0,0.0,0.26544213263979194,0.0032913972749573127,1221
Allison Coomber,3.0,5.0,0.0,0.2345253482694241,0.0009829769744254388,1470
Kai Lan,26.0,29.0,7445.58059895167,0.28272160664819945,0.14936100166402305,1221
Carlos Cofre,22.0,25.0,349.2734456457854,0.2791452991452991,0.14735346020870702,1221
Viswanath Padmanabhan Ramesh,6.0,6.0,0.0,0.24701255483285434,0.0034571864995970457,1556
Elyssa Collins,13.0,24.0,278.3658827129929,0.22756410256410256,0.000781301783174764,479
Matthew Foley,9.0,16.0,1.2000000000000002,0.23947792931514886,0.010250927390902305,1685
Allison Stewart,16.0,20.0,6733.843151810037,0.2499617327414664,0.011715761630353514,1685
Erin Baker,7.0,7.0,0.0,0.23940771147925524,0.009525928299093094,1685
Casey Theriot,10.0,19.0,20.338754537516166,0.2395130536814315,0.010748751986544734,1685
Cypress Perkins,7.0,7.0,0.0,0.23940771147925524,0.009525928299093094,1685
Molly Vanhoy Walsh,7.0,7.0,0.0,0.23940771147925524,0.009525928299093094,1685
Aman Waoo,2.0,2.0,0.0,0.24391336818521284,0.0023790455992678894,1221
Fred Gould,7.0,15.0,104.02249362112502,0.2379079254079254,0.0008077254359426063,927
Todd Kuiken,5.0,5.0,1044.2550350014922,0.27103734439834026,0.008261061582697701,927
Camilo Parada Rojas,6.0,12.0,128.594147771246,0.2655716376646609,0.003917696214513221,897
Leonard Williams,2.0,2.0,0.0,0.20668269839260853,0.0008056845978742004,1685
Danielle Lehman,2.0,2.0,0.0,0.20668269839260853,0.0008056845978742004,1685
Hanna Berman,5.0,6.0,1024.642295332675,0.24057159693576902,0.007958345877250191,927
Rozalynne Samira,8.0,10.0,1654.744636528227,0.2581818181818182,0.0034167876694399485,1221
Jennifer A. Kimball,4.0,4.0,0.0,0.25015318627450983,0.0013487179089005878,1405
Montana Knight,2.0,3.0,0.0,0.23905723905723905,0.0007337518567687174,81
Mabel Aworh,7.0,15.0,0.325,0.20869009584664536,0.0006080721709769782,927
Ashley Yow,5.0,5.0,0.0,0.2567610062893082,0.0015842323668715467,81
Qiuyun Xiang,12.0,12.0,8688.054702772,0.28296655692254374,0.003814266947347609,81
John Vogler,13.0,23.0,439.79415834560757,0.22756410256410256,0.0007747115831678892,479
Logan Talton,6.0,9.0,0.5,0.23853345018989192,0.0018506451725772888,1470
Anastasiia Steksova,5.0,5.0,0.0,0.2384986125310355,0.0017769795642439488,1470
William Aimutis,1.0,2.0,0.0,0.20731242858956456,0.00022743200339059888,735
Sean Clayton Stuart,5.0,5.0,0.0,0.2499617327414664,0.0012032037910047666,879
Daniel Dougherty,5.0,5.0,0.0,0.2499617327414664,0.0012032037910047666,879
Everett Dean Grimley,3.0,3.0,0.0,0.24988523335883703,0.0009611173180876004,879
Jim Levis,10.0,10.0,4218.938508210456,0.2956191165821868,0.01137207018590337,40
Dimitris Argyropoulos,1.0,1.0,0.0,0.19519483624193162,0.0006435933959511837,735
Kaihang Shi,8.0,8.0,0.0,0.25692259282567653,0.011270606029935211,840
Erik Santiso,8.0,8.0,0.0,0.25692259282567653,0.011270606029935211,840
Denis Fourches,9.0,9.0,0.0,0.25165664971490215,0.013855118331850722,840
Lewis Gaffney,9.0,9.0,0.0,0.25165664971490215,0.013855118331850722,840
Robert Epps,5.0,5.0,0.0,0.5641025641025641,8.468690780335848e-9,1263
Kameel Antami,5.0,5.0,0.0,0.5641025641025641,8.468690780335848e-9,1263
Jessica Chestnut,4.0,4.0,0.0,0.24992347719620447,0.0010418154099272104,879
Perry Berlin,4.0,4.0,0.0,0.19526485710869304,0.0007783565049615237,735
Dmytro Havrylyuk,5.0,5.0,0.0,0.5641025641025641,8.41493029572438e-9,1263
